X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1301826.583,5051984.847,550034,,608304,0,0,0,1,0,North,2020/2021,LAKE HAWEA-ALBERT TOWN ROAD,TE AWA ROAD,,Non-Injury Crash,Yes,2021,0,North,1,0,1,Hill Road,0,,0,,0,Dark,3027700,0,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,70,Queenstown-Lakes District,Nil,0,0,0,0,0,0,Open,1,0,0,Mist or Fog,Null
1755425.506,5922056.386,550036,,515202,0,,0,3,,North,2020/2021,NORTHERN MOTORWAY,HARBOUR BR S,,Non-Injury Crash,Yes,2021,,North,,0,,Hill Road,,,,,,Overcast,423600,0,0,0,2,,,0,,,,,,,Bridge,1-way,Sealed,,0,0,,80,,Off,0,0,,,,Nil,,,,,0,0,Open,0,,,Light rain,Null
1868532.127,5710915.228,550038,,541750,0,0,0,0,0,North,2021/2022,LAKE TERRACE,TREMAINE AVENUE,,Non-Injury Crash,No,2021,0,North,0,0,0,Flat,0,,0,,0,Dark,1267113,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,21,Taupo District,Nil,1,1,0,0,1,0,Urban,0,0,0,Fine,Null
1393142.354,4908096.485,550041,35,602000,0,0,0,1,0,South,2020/2021,BRIGHTON ROAD,BATH STREET,,Non-Injury Crash,No,2020,0,North,0,0,0,Flat,1,Christmas New Year,0,,0,Overcast,2972600,0,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,1,0,,71,Dunedin City,Nil,0,0,0,0,0,0,Urban,0,0,0,Heavy rain,Null
1776341.068,5579406.036,550042,,557500,0,0,0,1,0,Null,2020/2021,JELLICOE STREET,DUNCAN STREET,,Non-Injury Crash,No,2021,0,South,0,0,0,Flat,1,,0,,0,Overcast,1690800,0,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,37,Whanganui District,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1815278.426,5782795.831,550043,,528000,0,,0,0,,Null,2021/2022,ARAPUNI ROAD,MONCKTON ROAD,,Non-Injury Crash,No,2021,,West,,0,,Hill Road,,,,,,Overcast,991200,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,17,Waipa District,Stop,,,,,1,0,Open,1,,,Fine,Null
1765558.643,5908710.36,550044,,523402,0,,0,1,,South,2020/2021,SOUTHERN MOTORWAY,HIGHBROOK OBR,,Non-Injury Crash,Yes,2021,,South,,0,,Flat,,,,,,Dark,696900,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,1,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Heavy rain,Null
1747895.742,5425573.087,550045,,575600,0,0,0,1,0,South,2021/2022,WASHINGTON AVENUE,DORKING ROAD,,Non-Injury Crash,No,2021,0,South,0,0,1,Flat,0,,0,,0,Dark,2162500,0,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1484814.21,5279476.101,550047,,584939,0,0,0,1,0,North,2021/2022,BELL HILL ROAD,CROOKED RIV BR,,Non-Injury Crash,No,2021,0,North,1,0,0,Hill Road,0,Christmas New Year,0,,0,Overcast,2401301,0,0,0,2,0,0,0,0,0,,0,0,West Coast Region,Nil,2-way,Unsealed,0,0,0,0,100,0,None,0,0,,56,Grey District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1620817.698,5258797.397,550048,,585601,0,0,0,1,0,North,2021/2022,DOMETT ROAD,NONOTI ROAD,,Non-Injury Crash,Yes,2021,0,North,1,0,0,Flat,0,,0,,0,Bright sun,2432701,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,58,Hurunui District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1822810.395,5531079.763,550049,,562500,0,,0,2,,Null,2021/2022,RUAHINE STREET,BODELL PLACE,,Non-Injury Crash,No,2022,,South,,0,,Flat,,,,,,Overcast,1840602,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,40,Palmerston North City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1349345.874,4875314.632,550050,,607400,0,,0,1,,East,2021/2022,GORMACK STREET,SPRINGFIELD STREET,,Non-Injury Crash,No,2021,,West,,0,,Flat,,,,,,Bright sun,2991200,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,72,Clutha District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1822951.298,5529940.561,550051,,562402,0,,0,2,,Null,2020/2021,CHURCH STREET,ALBERT STREET,,Non-Injury Crash,No,2021,,West,,0,,Flat,,,,,,Bright sun,1835400,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,40,Palmerston North City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1755121.332,5930136.402,550054,,508520,0,,0,0,,North,2020/2021,NORTHERN MOTORWAY,SUNNYNOOK OBR,,Non-Injury Crash,Yes,2021,,South,,0,,Hill Road,,,,,,Dark,192800,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,2,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1878720.816,5821647.475,550055,,538102,0,0,0,2,1,South,2020/2021,SCANTLEBURY STREET,15TH AVENUE,,Non-Injury Crash,No,2020,0,South,0,0,1,Flat,0,,0,,0,Overcast,1168800,0,0,0,2,0,0,0,0,1,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,23,Tauranga City,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1757293.635,5929037.072,550056,,507800,0,0,0,2,0,Null,2020/2021,EAST COAST ROAD,WOLSLEY AVENUE,,Non-Injury Crash,No,2020,0,North,0,0,0,Flat,0,,0,,0,Bright sun,307200,0,0,0,3,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1823072.832,5464731.132,550060,,578302,0,,0,2,,South,2020/2021,NGAUMUTAWA ROAD,AKURA ROAD,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Overcast,2252501,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,70,,Off,0,0,,48,Masterton District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1947412.726,5792204.375,550061,,542511,0,,0,2,,West,2020/2021,SH 30,MILL ROAD,,Non-Injury Crash,Yes,2020,,West,,0,,Flat,,,,,,Dark,1297400,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,100,,On,0,0,,25,Whakatane District,Nil,,,,,0,0,Open,0,,,Fine,Null
1785269.848,5447968.399,550062,,567902,0,0,0,1,1,South,2020/2021,SH 2,MARCHANT ROAD,,Non-Injury Crash,Yes,2020,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,1916300,0,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,45,Upper Hutt City,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1748939.329,5427528.975,550063,,573101,0,,0,3,,North,2020/2021,JERVOIS QUAY,WAKEFIELD STREET,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Overcast,2133100,0,0,0,3,,,0,,,,,,Wellington Region,Nil,1-way,Sealed,,0,0,,50,,On,0,0,,47,Wellington City,Nil,,,,,0,0,Urban,0,,,Heavy rain,Null
1747323.713,5425684.53,550064,,575600,0,0,0,2,0,South,2020/2021,TODMAN STREET,MITCHELL STREET,,Non-Injury Crash,No,2021,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,2161501,0,0,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Urban,1,0,0,Light rain,Frost
1605925.784,5430104.126,550065,,581836,0,,0,0,,South,2020/2021,THE COASTAL HIGHWAY,STRINGER ROAD,,Non-Injury Crash,Yes,2020,,North,,0,,Hill Road,,,,,,Overcast,2351100,0,0,0,2,,,0,,,,,,Tasman Region,Nil,2-way,Sealed,,0,0,,100,,On,2,0,,51,Tasman District,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1727763.397,6009468.093,550066,,501815,0,0,0,1,0,South,2020/2021,SH 1,WAIPU GORGE ROAD,,Non-Injury Crash,Yes,2020,0,North,0,0,0,Hill Road,1,,0,,0,Dark,81300,0,0,0,3,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,80,0,None,0,0,,2,Whangarei District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1770397.483,5905517.024,550067,,523712,0,0,0,0,0,South,2021/2022,DRUMBUOY DRIVE,CLOONLYON DRIVE,,Non-Injury Crash,No,2021,0,North,0,0,0,Flat,0,,0,,0,Overcast,713300,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,1,0,,76,Auckland,Nil,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1712040.817,6044086.58,550068,,501810,0,0,0,0,0,West,2021/2022,SH 14,HAWKEN ROAD,,Non-Injury Crash,Yes,2021,0,East,0,0,0,Hill Road,1,,0,,0,Overcast,70903,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,2,Whangarei District,Unknown,0,0,0,1,1,0,Open,0,0,0,Light rain,Strong wind
1571026.287,5179172.286,550069,,591500,1,,0,1,,West,2020/2021,MOORHOUSE AVENUE,MADRAS STREET,,Non-Injury Crash,No,2021,,East,,0,,Flat,,,,,,Unknown,2649800,0,0,0,3,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,60,Christchurch City,Nil,,,,,0,0,Urban,0,,,Null,Null
1843986.878,5811790.123,550070,,535501,0,,0,1,,Null,2020/2021,WAHAROA ROAD EAST,BROADWAY,,Non-Injury Crash,No,2021,,South,,0,,Null,,,,,,Unknown,1118400,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,15,Matamata-Piako District,Give way,,,,,0,1,Urban,0,,,Null,Null
1766783.622,5904013.865,550071,,524604,0,,0,2,,Null,2020/2021,MANUKAU STATION ROAD,LAMBIE DRIVE,,Non-Injury Crash,No,2020,,East,,0,,Flat,,,,,,Unknown,780209,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1828295.121,5496403.285,550072,,578100,0,0,1,0,0,East,2020/2021,STOUT STREET,STANLY STREET,,Non-Injury Crash,No,2020,0,West,0,0,0,Flat,0,Labour Weekend,0,,0,Overcast,2226000,0,0,0,1,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,50,1,None,0,0,,41,Tararua District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1881404.469,5774178.472,550074,,539320,0,0,0,1,0,Null,2020/2021,HOMEDALE STREET,BERYL PLACE,,Non-Injury Crash,No,2020,0,East,0,0,0,Flat,0,,0,,0,Dark,1230723,0,0,0,2,0,0,0,0,0,,0,1,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,24,Rotorua District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1932823.773,5583091.052,550075,,545860,0,0,0,1,1,North,2020/2021,MARAETOTARA ROAD,KOTUKU ROAD,,Non-Injury Crash,No,2021,0,North,0,0,0,Hill Road,0,,0,,0,Bright sun,1467500,0,0,0,2,0,0,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,30,Hastings District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1411150.009,4922242.861,550076,,603220,0,0,0,0,0,North,2021/2022,MOUNT CARGILL ROAD,UPPER JUNCTION ROAD,,Serious Crash,No,2021,0,North,0,0,1,Hill Road,0,,0,,0,Overcast,2876800,0,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,1,0,80,0,Off,1,0,,71,Dunedin City,Nil,0,0,0,0,0,0,Open,0,0,0,Mist or Fog,Null
1770507.724,5897721.319,550077,,523920,0,0,0,0,0,North,2021/2022,SOUTHERN MOTORWAY,PAHUREHURE NO 1 BR,,Serious Crash,Yes,2021,0,South,0,0,0,Flat,1,,0,,0,Bright sun,768010,0,0,0,3,0,0,0,0,0,,0,0,,Nil,1-way,Sealed,0,0,1,0,100,0,Off,0,0,,,,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1890737.843,5784751.658,550078,,538820,0,0,0,0,0,West,2020/2021,HAMURANA ROAD,SH 33,,Non-Injury Crash,No,2021,0,North,0,0,0,Flat,0,Easter,0,,0,Dark,1250500,0,0,0,2,0,0,0,1,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,80,0,None,0,0,,24,Rotorua District,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1690604.331,5675381.269,550080,,551501,0,,0,2,,Null,2020/2021,SEAVIEW ROAD,DEVON STREET WEST,,Non-Injury Crash,No,2020,,North,,0,,Null,,Christmas New Year,,,,Unknown,1582400,0,0,0,2,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,33,New Plymouth District,Give way,,,,,0,0,Urban,0,,,Null,Null
1749166.23,5426329.197,550081,,573400,0,,0,1,,Null,2020/2021,PATERSON STREET,DUFFERIN STREET,,Non-Injury Crash,Yes,2021,,North,,0,,Hill Road,,,,,,Unknown,2143300,0,0,0,4,,,0,,,1,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,47,Wellington City,Traffic Signals,,,,,0,0,Urban,0,,,Null,Null
1750001.218,5916422.242,550082,,514801,0,0,0,2,0,West,2020/2021,FONTEYN STREET,ROSEBANK ROAD,,Non-Injury Crash,No,2021,0,Null,0,0,0,Flat,0,,0,,0,Dark,389102,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1772189.3,5886032.211,550083,55,521122,0,0,0,1,0,Null,2020/2021,RUNCIMAN ROAD,TUHIMATA ROAD,,Non-Injury Crash,No,2021,0,North,0,0,0,Flat,0,,0,,0,Dark,813400,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1721790.036,6032348.694,550084,,501811,0,0,0,1,1,East,2021/2022,SH 1,TOTARA ROAD,,Serious Crash,Yes,2022,0,South,0,0,1,Hill Road,0,,0,,0,Dark,77500,0,0,0,3,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,2,Whangarei District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1766643.26,5912892.197,550085,,522920,0,,0,2,,Null,2021/2022,TI RAKAU DRIVE,PAKURANGA HIGHWAY,,Non-Injury Crash,No,2021,,South,,0,,Flat,,,,,,Unknown,683800,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,60,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Null,Null
1942603.649,5787990.169,550086,,542530,0,,0,2,,South,2020/2021,SH 30,ANGLE ROAD,,Non-Injury Crash,Yes,2021,,North,,0,,Flat,,,,,,Overcast,1300500,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,25,Whakatane District,Nil,,,,,0,0,Open,0,,,Fine,Null
1746555.635,5916108.917,550088,,511601,0,,0,1,,Null,2020/2021,KIRBY STREET,GREAT NORTH ROAD,,Non-Injury Crash,No,2020,,West,,0,,Hill Road,,,,,,Bright sun,275601,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1753577.491,5927976.506,550090,,508210,0,,0,2,,North,2020/2021,GLENFIELD ROAD,KAIPATIKI ROAD,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Overcast,186500,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,30,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1753175.486,5434909.838,550091,,574001,0,0,0,1,0,West,2020/2021,HOROKIWI ROAD WEST,KINAPORI TERRACE,,Non-Injury Crash,No,2021,0,East,0,0,1,Hill Road,0,,0,,0,Dark,2075301,0,0,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1793753.83,5501118.761,550093,,564210,0,,0,1,,North,2021/2022,OXFORD STREET,ESSEX STREET,,Serious Crash,Yes,2021,,South,,0,,Flat,,,,,,Overcast,1864900,0,0,0,2,,,0,,,1,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,1,,50,,None,0,0,,42,Horowhenua District,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1526579.227,5141506.585,550094,,597741,0,0,0,0,0,North,2020/2021,MAINWARINGS ROAD,MCCRORYS ROAD,,Non-Injury Crash,No,2021,0,North,0,0,0,Flat,0,Queens Birthday,0,,0,Dark,2749400,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,63,Ashburton District,Unknown,0,0,0,1,0,0,Open,1,0,0,Fine,Null
1796930.29,5693782.157,550095,,532902,0,0,0,0,0,West,2021/2022,HAKIAHA STREET,MAATA STREET,,Non-Injury Crash,Yes,2021,0,Null,0,0,0,Flat,0,,0,,0,Bright sun,1035200,0,0,0,2,0,0,0,0,1,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,36,Ruapehu District,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1820031.131,5534687.938,550097,,561811,0,0,0,2,0,Null,2021/2022,MILSON LINE,KAIRANGA BUNNYTHORPE ROAD,,Non-Injury Crash,No,2021,0,North,0,0,1,Flat,0,,0,,0,Overcast,1792301,0,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,40,Palmerston North City,Stop,1,1,0,0,0,0,Open,0,0,0,Light rain,Null
1769252.088,5899394.901,550098,,525002,0,0,0,0,0,East,2021/2022,HOLMES ROAD,FIELDS ROAD,,Non-Injury Crash,No,2021,0,West,0,0,0,Flat,0,,0,,0,Twilight,754100,0,0,0,2,0,0,1,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1768545.636,5901241.102,550099,,525001,0,,0,1,,Null,2020/2021,NORTHCREST WAY,GREAT SOUTH ROAD,,Non-Injury Crash,No,2021,,North,,0,,Flat,,,,,,Bright sun,751500,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,1,,,Fine,Null
1755059.888,5976399.804,550101,,506661,0,,0,1,,West,2020/2021,LEIGH ROAD,TAKATU ROAD,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Overcast,138300,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,80,,On,0,0,,76,Auckland,Nil,,,,,1,0,Open,0,,,Fine,Null
1242432.924,4849794.631,550102,,611210,0,,0,2,,Null,2020/2021,DEE STREET,DON STREET,,Non-Injury Crash,Yes,2021,,South,,0,,Flat,,,,,,Bright sun,3108000,0,0,0,2,,,0,,,,,,Southland Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,75,Invercargill City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1877729.562,5823052.798,550103,,537400,0,,0,0,,Null,2020/2021,BIRCH AVENUE,PALM GROVE,,Non-Injury Crash,No,2020,,South,,0,,Null,,,,,,Overcast,1162600,0,0,0,3,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,23,Tauranga City,Nil,,,,,0,0,Urban,2,,,Null,Null
2027409.432,5706975.21,550105,,544003,0,,0,1,,North,2020/2021,WHARERATA ROAD,WHAKATO ROAD,,Non-Injury Crash,Yes,2020,,North,,0,,Flat,,,,,,Twilight,1364800,0,0,0,2,,,0,,,,,,Gisborne Region,Nil,2-way,Sealed,,0,0,,80,,None,0,0,,28,Gisborne District,Nil,,,,,0,0,Open,0,,,Light rain,Null
1843631.742,5819911.251,550107,,534604,0,0,0,1,0,North,2020/2021,WARDVILLE ROAD,MARTYN ROAD,,Non-Injury Crash,No,2021,0,North,1,0,0,Flat,0,,0,,0,Overcast,1110600,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,15,Matamata-Piako District,Nil,0,0,0,0,0,0,Open,0,0,0,Mist or Fog,Null
1192616.229,4864100.144,550108,,612730,0,0,0,1,1,North,2021/2022,TUATAPERE OREPUKI HIGHWAY,TE TUMUTU ROAD,,Serious Crash,Yes,2021,0,South,0,0,0,Flat,0,,0,,0,Overcast,3188900,0,0,0,2,0,0,0,0,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,73,Southland District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Strong wind
1799473.871,5815702.653,550110,,528800,0,0,0,1,0,Null,2020/2021,NORTON ROAD,HALL LANE,,Non-Injury Crash,No,2020,0,West,0,0,1,Null,0,,0,,0,Unknown,904602,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,16,Hamilton City,Give way,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1755123.04,5930093.18,550112,,508420,0,,0,1,,South,2020/2021,NORTHERN MOTORWAY,SUNNYNOOK OBR,,Non-Injury Crash,Yes,2020,,North,,0,,Flat,,,,,,Bright sun,183800,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Fine,Null
1764553.676,5913277.211,550113,,520500,0,0,0,1,0,South,2020/2021,TOMURI PLACE,ALLRIGHT PLACE,,Non-Injury Crash,No,2021,0,East,0,0,0,Flat,0,Christmas New Year,0,,0,Dark,638907,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1754978.586,5913585.693,550114,,518803,0,,0,2,,Null,2020/2021,DOMINION ROAD,DOMINION ROAD ON RAMP,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Overcast,582500,0,0,0,5,,,0,,,,,,Auckland Region,Bridge,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1223994.559,4883429.036,550116,,612740,0,,0,1,,Null,2020/2021,DRUMMOND HEDDON BUSH ROAD,MAYFIELD ROAD,,Serious Crash,No,2020,,North,,0,,Flat,,,,,,Bright sun,3183200,1,0,0,2,,,0,,,,,,Southland Region,Nil,2-way,Sealed,,0,1,,100,,None,0,0,,73,Southland District,Give way,,,,,1,0,Open,0,,,Fine,Null
1765567.413,5909094.036,550119,,523402,0,0,0,1,0,North,2021/2022,HIGHBROOK DRIVE,HIGHBROOK DRIVE OFF RAMP,,Non-Injury Crash,No,2021,0,North,0,0,0,Flat,0,,0,,0,Bright sun,696900,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,60,0,Off,1,0,,76,Auckland,Isolated Pedestrian signal (non-intersection),2,0,0,0,0,0,Urban,0,0,0,Fine,Null
1758265.675,5904161.155,550120,,524200,0,,0,1,,West,2021/2022,IHUMATAO ROAD,GEORGE BOLT MEMORIAL DRIVE,,Non-Injury Crash,No,2021,,West,,0,,Flat,,,,,,Bright sun,727000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Fine,Null
1785318.288,5447852.456,550122,,567901,0,0,0,1,0,South,2020/2021,SH 2,MARCHANT ROAD,,Non-Injury Crash,Yes,2021,0,North,0,0,0,Hill Road,1,,0,,0,Overcast,1916100,0,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,45,Upper Hutt City,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Strong wind
1802854.776,5562006.844,550125,,559500,0,,0,2,,South,2020/2021,BROADWAY,HAMMOND STREET,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Overcast,1735700,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,38,Rangitikei District,Unknown,,,,,0,0,Urban,0,,,Light rain,Null
1760049.71,5434716.457,550128,,568702,0,0,0,1,0,West,2020/2021,AWAMUTU GROVE,LEIGHTON AVENUE,,Non-Injury Crash,No,2021,0,North,0,0,0,Flat,0,,0,,1,Dark,1977200,0,0,0,2,0,0,0,0,0,,0,1,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,46,Lower Hutt City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
