X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1572745.4593,5182706.4347,241178,,593200,0,,0,2,,Null,2019/2020,NORTH PARADE,SHIRLEY ROAD,,Minor Crash,No,2020,,North,,0,,Flat,,,,,,Overcast,2698400,1,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,60,Christchurch City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1901672.0433,5572858.0911,241179,,549200,0,0,0,0,0,East,2019/2020,ONGAONGA ROAD,LINDSAY ROAD,,Minor Crash,No,2020,0,East,0,0,1,Hill Road,0,,0,,0,Bright sun,1511400,1,0,0,2,0,0,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,32,Central Hawke's Bay District,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1753806.7679,5914660.7408,241180,,518801,0,0,0,1,0,South,2019/2020,FARRELLY AVE,CHRISTINI STREET,,Minor Crash,No,2019,0,East,0,0,0,Flat,0,,0,,0,Dark,576600,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Motorway ramp,2-way,Sealed,0,0,0,0,50,0,None,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1793292.0174,5500994.2718,241181,,564210,0,,0,1,,South,2019/2020,SALISBURY STREET,EXETER STREET,,Minor Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,1864800,1,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,42,Horowhenua District,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1312916.9451,4987622.4154,241182,,608302,0,,0,1,,Null,2018/2019,CLYDE-ALEXANDRA ROAD,MUTTON TOWN ROAD,,Non-Injury Crash,Yes,2019,,South,,0,,Hill Road,,,,,,Bright sun,3021500,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,100,,None,1,0,,69,Central Otago District,Stop,,,,,0,0,Open,0,,,Fine,Null
1782702.9785,5926380.6364,241183,,520801,0,1,0,1,0,West,2018/2019,TE TOKI RD,BAY ROAD,,Non-Injury Crash,No,2019,0,North,0,0,1,Flat,0,Queens Birthday,0,,0,Dark,515202,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1822594.4003,5527872.6839,241184,,563102,0,,0,2,,North,2019/2020,FITZHERBERT AVENUE,HUGHES AVENUE,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,1813700,0,0,0,4,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,40,Palmerston North City,Unknown,,,,,0,0,Urban,0,,,Light rain,Null
1770232.268,5910999.4093,241185,,523109,0,,0,1,,Null,2019/2020,TE IRIRANGI DRIVE,TOWN CENTRE DRIVE,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Bright sun,711709,0,0,0,1,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,70,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Fine,Null
1537492.1444,5166862.6938,241186,65,597506,0,0,0,1,0,Null,2019/2020,MAIN SOUTH ROAD,SELWYN LAKE ROAD,,Non-Injury Crash,Yes,2019,0,East,1,0,0,Flat,0,,0,,0,Dark,2727300,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,On,0,0,,62,Selwyn District,Nil,0,1,0,0,0,0,Open,0,0,0,Light rain,Null
1769778.5336,5901389.6209,241187,,524901,0,,0,2,,North,2019/2020,SOUTHERN MOTORWAY,ALFRISTON OBR,,Non-Injury Crash,Yes,2020,,North,,0,,Flat,,,,,,Bright sun,757602,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1768397.2933,5900780.097,241188,,525001,0,0,0,2,0,North,2019/2020,LUPTON RD,RUSSELL ROAD,,Minor Crash,No,2019,0,West,0,0,0,Flat,0,,0,,0,Bright sun,752100,1,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,1,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1925088.9022,5607577.8481,241189,,548620,0,0,0,1,0,Null,2018/2019,CHATHAM ROAD,FLAXMERE AVENUE,,Non-Injury Crash,No,2019,0,South,0,0,1,Flat,0,,0,,1,Dark,1474201,0,0,0,2,0,0,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,30,Hastings District,Give way,0,0,0,0,0,0,Urban,0,0,0,Heavy rain,Null
2039059.9966,5707068.6459,241190,,544802,0,,0,1,,West,2018/2019,035-0321,MILDURA PLACE,,Non-Injury Crash,Yes,2019,,West,,0,,Flat,,,,,,Bright sun,1384902,0,0,0,2,,,0,,,,,,Gisborne Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,28,Gisborne District,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1541541.649,5152040.8485,241191,,597506,0,0,0,1,1,Null,2018/2019,SOUTHBRIDGE LEESTON ROAD,POOLES ROAD,,Non-Injury Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Dark,2723101,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,On,0,0,,62,Selwyn District,Give way,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1807544.8766,5810111.5342,241192,,527131,0,,0,0,,South,2019/2020,TAMAHERE DRIVE,TAMAHERE DRIVE OFF RAMP,,Serious Crash,No,2020,,South,,0,,Flat,,,,,,Bright sun,960500,0,0,0,2,,,0,,,1,,,Waikato Region,Nil,2-way,Sealed,,0,1,,50,,None,0,0,,13,Waikato District,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1767612.8458,5903080.0027,241193,,524602,0,0,0,1,0,East,2019/2020,KERRS ROAD,TREVOR HOSKEN DRIVE,,Non-Injury Crash,No,2019,0,East,0,0,0,Flat,0,,0,,0,Dark,780407,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,60,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1768803.1052,5881034.3512,241194,,525922,0,0,0,2,0,East,2019/2020,WESLEY STREET,QUEEN STREET,,Non-Injury Crash,No,2019,0,East,0,0,0,Flat,0,,1,,0,Bright sun,823000,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
1394291.9049,4916233.561,241195,,606210,0,0,0,2,0,South,2019/2020,GORDON ROAD,CARGILL STREET,,Non-Injury Crash,Yes,2019,0,South,0,0,0,Flat,0,,0,,0,Bright sun,2967700,0,0,0,2,0,0,0,0,1,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,71,Dunedin City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1793544.154,5770926.9077,241196,,531200,0,,0,2,,Null,2019/2020,MANIAPOTO STREET,TE KANAWA STREET,,Minor Crash,Yes,2019,,South,,0,,Flat,,,,,,Overcast,998400,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,18,Ōtorohanga District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1196987.8379,4945835.8016,241197,,612714,0,,0,1,,West,2019/2020,094-0115,WILDERNESS ROAD,,Minor Crash,Yes,2019,,West,,0,,Flat,,,,,,Bright sun,3172600,1,0,0,2,,,0,,,,,,Southland Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,73,Southland District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1760850.7402,5909155.9489,241198,,524404,0,0,0,0,0,West,2018/2019,FAVONA RD,HARANIA AVENUE,,Non-Injury Crash,No,2019,0,West,0,0,0,Flat,0,,0,,0,Dark,730100,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,60,0,On,1,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1753956.859,5914362.606,241199,,518801,0,,0,1,,Null,2019/2020,STODDARD ROAD,SANDRINGHAM ROAD EXTENSION,,Minor Crash,No,2019,,East,,0,,Flat,,,,,,Overcast,577200,1,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Light rain,Null
1217750.1951,4857098.5658,241200,,612740,0,0,0,1,0,South,2018/2019,099-0015,OTAITAI BUSH ROAD,,Non-Injury Crash,Yes,2019,0,East,0,0,0,Flat,0,,0,,0,Dark,3185900,0,0,0,2,0,0,0,0,0,,0,1,Southland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,73,Southland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Strong wind
1753610.2981,5919442.7733,241201,,515100,0,0,0,3,0,South,2018/2019,GARNET RD,CHESTER AVENUE,,Non-Injury Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Dark,401900,0,0,0,2,0,0,0,0,2,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1773429.8644,5577821.7163,241202,,556700,0,,0,2,,North,2018/2019,LONDON STREET,FITZHERBERT AVENUE,,Non-Injury Crash,Yes,2019,,South,,0,,Flat,,,,,,Overcast,1721900,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,37,Whanganui District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1196155.295,4982045.8808,241203,65,612714,0,0,0,0,0,West,2019/2020,094-0163,RETFORD STM BR,,Non-Injury Crash,Yes,2019,0,North,0,0,1,Hill Road,0,,0,,0,Bright sun,3173401,0,0,0,2,0,0,0,1,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,73,Southland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Frost
1765299.2863,5904999.3474,241204,,522400,0,,0,0,,North,2020/2021,WALLACE ROAD,FITZROY STREET,,Minor Crash,No,2020,,South,,0,,Flat,,,,,,Bright sun,673303,1,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1772797.5762,5896210.8033,241205,,525410,0,,0,2,,South,2020/2021,GREAT SOUTH ROAD,AVERILL STREET,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Overcast,793000,0,0,0,2,,,0,,,,,,Auckland Region,Speed hump,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Isolated Pedestrian signal (non-intersection),,,,,0,0,Urban,0,,,Light rain,Null
1951046.6588,5791584.2833,241206,,542410,1,,0,0,,Null,2020/2021,COMMERCE STREET,LOUVAIN STREET,,Minor Crash,No,2020,,South,,0,,Flat,,,,,,Bright sun,1305300,1,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,25,Whakatane District,Stop,,,,,0,0,Urban,1,,,Fine,Null
1743949.9266,5923992.7399,241207,,513511,0,,0,2,,Null,2019/2020,HOBSONVILLE ROAD OFF RAMP,FRED TAYLOR DRIVE,,Non-Injury Crash,No,2019,,North,,0,,Null,,,,,,Dark,224306,0,0,0,2,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1421302.8519,4925234.8179,241208,,604901,0,0,0,0,0,North,2020/2021,HARINGTON POINT ROAD,ELLISON ROAD,,Minor Crash,No,2020,0,North,0,0,1,Flat,0,,0,,0,Overcast,2944600,1,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,1,0,,71,Dunedin City,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1756102.5522,5923756.6111,241209,,509800,0,,0,1,,South,2019/2020,NORTHERN MOTORWAY,WEIGH BRIDGE,,Non-Injury Crash,Yes,2019,,South,,0,,Flat,,,,,,Bright sun,358800,0,0,0,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,80,,Off,0,0,,76,Auckland,Unknown,,,,,1,0,Open,0,,,Fine,Null
1774740.1453,5577677.4802,241210,,557100,0,,0,0,,Null,2019/2020,INGESTRE STREET,WILSON STREET,,Serious Crash,No,2020,,North,,0,,Flat,,,,,,Overcast,1696900,0,0,0,2,,,0,,,1,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,37,Whanganui District,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1903689.1165,5566785.0856,241211,,549500,0,,0,1,,Null,2019/2020,RUSSELL STREET,HERBERT STREET,,Non-Injury Crash,No,2020,,West,,0,,Flat,,,,,,Dark,1520500,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,On,1,0,,32,Central Hawke's Bay District,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1752447.547,5952994.2822,241212,,505803,0,,0,2,,North,2019/2020,HIBISCUS COAST HIGHWAY,HATFIELDS BR,,Non-Injury Crash,No,2019,,East,,0,,Flat,,,,,,Bright sun,170605,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,80,,None,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1932192.5425,5603273.7833,241213,,545721,0,,0,2,,Null,2019/2020,ST GEORGES ROAD,ADA STREET,,Non-Injury Crash,No,2019,,East,,0,,Flat,,,,,,Bright sun,1473000,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,80,,Off,0,0,,30,Hastings District,Stop,,,,,0,0,Open,0,,,Fine,Null
1285970.2316,4888608.2646,241214,,610010,0,0,0,1,0,Null,2019/2020,WAIMEA HIGHWAY,WAIMEA STREET,,Non-Injury Crash,Yes,2019,0,North,0,0,1,Hill Road,0,,0,,0,Dark,3052200,0,0,0,1,0,0,0,0,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,0,0,100,0,On,0,0,,74,Gore District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1685368.8664,6097340.347,241215,,501615,0,0,0,0,0,North,2018/2019,010-0007,COTTLE HILL DRIVE,,Non-Injury Crash,Yes,2019,0,North,0,0,0,Hill Road,0,,0,,0,Twilight,50003,0,0,0,2,0,0,0,1,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,1,Far North District,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1406492.982,4916824.945,241216,,603100,0,,0,1,,Null,2019/2020,STUART STREET,CUMBERLAND STREET,,Non-Injury Crash,No,2019,,East,,0,,Flat,,,,,,Overcast,2901500,0,0,0,3,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,None,1,0,,71,Dunedin City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1756600.0221,5443910.9477,241217,,571100,0,,0,1,,West,2019/2020,WARSPITE AVENUE,LAKE LOOKOUT,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Bright sun,2046600,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,44,Porirua City,Nil,,,,,0,0,Urban,1,,,Null,Null
1764691.0252,5906480.6635,241218,,522201,0,0,0,1,0,Null,2019/2020,CORONATION ROAD,SHIRLEY ROAD,,Non-Injury Crash,No,2019,0,West,0,0,1,Flat,0,,0,,0,Overcast,661600,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1319747.6012,4835145.0592,241219,,607300,0,,0,1,,North,2019/2020,REWCASTLE ROAD,CHASLANDS HIGHWAY,,Minor Crash,No,2020,,West,,0,,Hill Road,,,,,,Bright sun,2999701,1,0,0,1,,,0,,,,,,Otago Region,Nil,2-way,Unsealed,,0,0,,100,,None,0,0,,72,Clutha District,Nil,,,,,0,0,Open,0,,,Fine,Null
1633320.8161,5436831.8088,241220,,581812,0,0,0,1,1,South,2018/2019,006-0099,LUD VALLEY ROAD,,Non-Injury Crash,Yes,2019,0,North,0,0,0,Flat,0,,0,,0,Dark,2360904,0,0,0,2,0,0,0,0,0,,0,0,Nelson Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,52,Nelson City,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1237812.1512,4834396.4206,241221,,610074,0,,0,1,,East,2018/2019,OMAUI ROAD,HARPER ROAD,,Non-Injury Crash,No,2019,,West,,0,,Hill Road,,,,,,Overcast,3160300,0,0,0,2,,,0,,,,,,Southland Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,75,Invercargill City,Unknown,,,,,0,0,Open,0,,,Heavy rain,Null
1706457.79,5682761.7562,241222,,551301,0,,0,1,,East,2019/2020,HIGH STREET WEST,BROADWAY,,Serious Crash,No,2019,,East,,0,,Flat,,Labour Weekend,,,,Bright sun,1547200,0,0,1,2,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,33,New Plymouth District,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1406479.5804,4917145.4489,241223,,603100,1,,0,0,,Null,2019/2020,ST ANDREW STREET,GREAT KING STREET,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,2901000,0,0,0,3,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,71,Dunedin City,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1576630.2508,5184169.2174,241224,,595600,0,,0,1,,Null,2019/2020,BOWER AVENUE,ROCKWOOD AVENUE,,Minor Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,2562900,1,0,0,2,,,0,,,1,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,60,Christchurch City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1759606.1323,5915568.8598,241225,,519200,0,,0,1,,Null,2018/2019,GREEN LANE WEST,WHETURANGI ROAD,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,616402,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Light rain,Null
1769315.2108,5881087.5741,241226,,525910,0,,0,2,,Null,2018/2019,KING STREET,MASSEY AVENUE,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,819000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,30,,Off,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Frost
1497277.844,5127094.7393,241227,,597730,0,0,0,1,0,Null,2019/2020,FORDS ROAD,GRIFFITHS ROAD,,Minor Crash,No,2019,0,North,0,0,1,Flat,0,,0,,0,Overcast,2744200,1,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,63,Ashburton District,Give way,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1770909.4427,5895145.7197,241228,,521201,0,0,0,1,0,Null,2019/2020,OFF ROAD - SOUL FLOWER STORE CARPARK,,,Minor Crash,No,2019,0,Null,0,0,0,Flat,0,,1,,0,Bright sun,806604,1,0,0,1,0,1,0,0,0,,0,0,Auckland Region,Nil,Off road,Sealed,0,0,0,0,20,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1765977.2845,5906394.446,241229,,522202,0,0,0,1,0,South,2019/2020,GREAT SOUTH RD (MANUKAU),TUI ROAD,,Non-Injury Crash,No,2019,0,North,0,0,0,Null,0,,0,,0,Unknown,665101,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,1,0,Urban,0,0,0,Null,Null
1756642.9597,5926726.2995,241230,,507900,0,,0,1,,South,2019/2020,01N-0414-I,NORTHCOTE ROAD ON RAMP,,Minor Crash,Yes,2019,,South,,0,,Flat,,,,,,Bright sun,303902,1,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Open,1,,,Fine,Null
1761857.9567,5906429.3068,241231,,524200,0,,0,1,,South,2019/2020,SOUTH-WESTERN MOTORWAY,MASSEY OBR,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Bright sun,728700,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Unknown,,,,,1,0,Open,0,,,Fine,Null
1824877.1961,5463852.1262,241232,,579200,0,,0,1,,East,2018/2019,TE ORE ORE ROAD,COOPER STREET,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Bright sun,2251800,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,48,Masterton District,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1404132.6913,4916695.5175,241233,,604120,0,0,0,2,0,North,2018/2019,KENMURE ROAD,PITCAIRN STREET,,Non-Injury Crash,No,2019,0,North,0,0,0,Hill Road,0,,0,,0,Overcast,2923100,0,0,0,2,0,0,0,0,1,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,71,Dunedin City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1769511.2844,5899784.2097,241234,,525002,0,,0,1,,Null,2018/2019,GREAT SOUTH ROAD,MAHIA ROAD,,Non-Injury Crash,No,2019,,North,,0,,Null,,,,,,Unknown,754100,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Null,Null
1749468.6478,5957716.3434,241235,,506613,0,,0,1,,North,2019/2020,01N-0373,PUHOI ROAD,,Minor Crash,Yes,2019,,North,,0,,Flat,,,,,,Dark,146800,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Open,1,,,Fine,Null
1839055.2154,5782283.5359,241236,,535250,0,0,0,0,0,Null,2018/2019,WAOTU ROAD,SPAINS ROAD,,Non-Injury Crash,No,2019,0,West,0,0,1,Flat,0,,0,,0,Dark,1126500,0,0,0,2,0,0,0,0,0,,0,1,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,19,South Waikato District,Nil,0,0,0,0,0,0,Open,0,0,0,Mist or Fog,Null
1782443.1677,5811152.4282,241237,45,526601,0,0,0,0,0,West,2019/2020,023-0015,KARAMU WALKWAY,,Serious Crash,Yes,2019,0,East,1,0,0,Hill Road,0,Labour Weekend,0,,0,Bright sun,859300,0,0,1,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,13,Waikato District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1736813.5697,5982270.5954,241238,,505300,0,,0,1,,South,2019/2020,01N-0336,STATION ROAD,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Overcast,142500,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Unknown,,,,,1,0,Urban,0,,,Fine,Null
1745195.1581,5918820.4564,241239,,513302,0,0,0,3,0,Null,2019/2020,LINCOLN ROAD,FAIRDENE AVENUE,,Minor Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Dark,230802,4,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Give way,0,1,0,0,0,0,Urban,0,0,0,Light rain,Null
1673750.55,6085399.3103,241240,,501634,0,0,0,1,0,West,2019/2020,LAKE ROAD (OKAIHAU),SH 15,,Non-Injury Crash,No,2019,0,East,0,0,0,Hill Road,0,,0,,0,Overcast,37803,0,0,0,2,0,0,0,1,0,,0,0,Northland Region,Nil,2-way,Unsealed,0,0,0,0,100,0,Null,0,0,,1,Far North District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1931019.4653,5604980.054,241241,,548000,0,,0,2,,Null,2019/2020,WILLOWPARK ROAD NORTH,JERVOIS STREET,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,1497600,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,30,Hastings District,Give way,,,,,0,0,Urban,0,,,Light rain,Strong wind
1765169.6664,5904861.5126,241242,,522400,0,,0,1,,Null,2019/2020,CAMBRIDGE TERRACE,BRIDGE STREET,,Fatal Crash,No,2019,,North,,1,,Hill Road,,,,,,Bright sun,673301,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1877288.0404,5821597.01,241243,,538101,0,,0,2,,Null,2019/2020,CAMERON ROAD,TWENTYFIRST AVENUE,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Dark,1169700,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,23,Tauranga City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1753587.1796,5918315.3465,241244,,515002,0,,0,2,,West,2018/2019,016-0000/00.76-D,ST LUKES OBR,,Non-Injury Crash,Yes,2019,,West,,0,,Flat,,,,,,Overcast,390501,0,0,0,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
